te:le'iHef_r # Hfr|A;ለኢሐፍ፟ር
ks:'an_afr # hfr|A;አና፟ፍር
am:yem_alafr # 'fr|A;የማ፟ላፍር
## ;imf,1s,0o,aff,main
ti:'Hef_r # Hfr|A;እሐፍ፟ር
te:Hef_r # Hfr|A;ሐፍ፟ር
ks:'afru # hfr|A;አፍሩ
am:'afral_ehu # 'fr|A;አፍራለ፟ሁ
## ;imf,1s,0o,aff,rel
ti:zHef_r # Hfr|A;ዝሐፍ፟ር
te:leHef_r # Hfr|A;ለሐፍ፟ር
ks:'afr # hfr|A;አፍር
am:yem_afr # 'fr|A;የማ፟ፍር
## ;imf,3sm,0o,neg,main
ti:'ay_Hef_rn # Hfr|A;ኣይ፟ሐፍ፟ርን
te:'ilHef_r # Hfr|A;ኢልሐፍ፟ር
ks:tiyafr # hfr|A;ቲያፍር
am:'ayafrm # 'fr|A;አያፍርም
## ;imf,3sm,0o,neg,rel
ti:zey_Hef_r # Hfr|A;ዘይ፟ሐፍ፟ር
te:le'ilHef_r # Hfr|A;ለኢልሐፍ፟ር
ks:'ayafr # hfr|A;አያፍር
am:yem_ayafr # 'fr|A;የማ፟ያፍር
## ;imf,3sm,0o,aff,main
ti:yHef_r # Hfr|A;ይሐፍ፟ር
te:leHef_r # Hfr|A;ለሐፍ፟ር
ks:yafru # hfr|A;ያፍሩ
am:yafral # 'fr|A;ያፍራል
## ;imf,3sm,0o,aff,rel
ti:ziHef_r # Hfr|A;ዚሐፍ፟ር
te:lelHef_r # Hfr|A;ለልሐፍ፟ር
ks:yafr # hfr|A;ያፍር
am:yem_iyafr # 'fr|A;የሚ፟ያፍር
## ;imf,2pf,0o,neg,main
ti:'aytHefran # Hfr|A;ኣይትሐፍራን
te:'itHefre # Hfr|A;ኢትሐፍረ
ks:tt_afrma # hfr|A;ትታ፟ፍርማ
am:'at_afrum # 'fr|A;አታ፟ፍሩም
## ;imf,2pf,0o,neg,rel
ti:zeytHefra # Hfr|A;ዘይትሐፍራ
te:le'itHefre # Hfr|A;ለኢትሐፍረ
ks:'at_afrma # hfr|A;አታ፟ፍርማ
am:yem_at_afru # 'fr|A;የማ፟ታ፟ፍሩ
## ;imf,2pf,0o,aff,main
ti:tHefra # Hfr|A;ትሐፍራ
te:teHefre # Hfr|A;ተሐፍረ
ks:tafrman # hfr|A;ታፍርማን
am:tafral_ac_hu # 'fr|A;ታፍራላ፟ች፟ሁ
## ;imf,2pf,0o,aff,rel
ti:zt_Hefra # Hfr|A;ዝት፟ሐፍራ
te:letHefre # Hfr|A;ለትሐፍረ
ks:tafrma # hfr|A;ታፍርማ
am:yem_t_afru # 'fr|A;የም፟ታ፟ፍሩ
## ;prf,1s,0o,neg,main
ti:'ayseKerkun # skr|A;ኣይሰኸርኩን
ks:'alsekerkW # skr|A;አልሰከርኵ
am:'alsek_erkum # skr|A;አልሰከ፟ርኩም
te:'ixekerko # xkr|A;ኢሸከርኮ
## ;prf,1s,0o,neg,rel
ti:zeyseKerku # skr|A;ዘይሰኸርኩ
ks:yalsekerkW # skr|A;ያልሰከርኵ
am:yalsek_erku # skr|A;ያልሰከ፟ርኩ
te:le'ixekerko # xkr|A;ለኢሸከርኮ
## ;prf,1s,0o,aff,main
ti:seKerku # skr|A;ሰኸርኩ
ks:sek_erki # skr|A;ሰከ፟ርኪ
am:sek_erku # skr|A;ሰከ፟ርኩ
te:xekerko # xkr|A;ሸከርኮ
## ;prf,1s,0o,aff,rel
ti:zseKerku # skr|A;ዝሰኸርኩ
ks:yesek_erkW # skr|A;የሰከ፟ርኵ
am:yesek_erku # skr|A;የሰከ፟ርኩ
te:lexekerko # xkr|A;ለሸከርኮ
## ;prf,3sm,0o,neg,main
ti:'ayseKeren # skr|A;ኣይሰኸረን
ks:'alsekere # skr|A;አልሰከረ
am:'alsek_erem # skr|A;አልሰከ፟ረም
te:'ixekre # xkr|A;ኢሸክረ
## ;prf,3sm,0o,neg,rel
ti:zeyseKere # skr|A;ዘይሰኸረ
ks:yalsekere # skr|A;ያልሰከረ
am:yalsek_ere # skr|A;ያልሰከ፟ረ
te:le'ixekre # xkr|A;ለኢሸክረ
## ;prf,3sm,0o,aff,main
ti:seKere # skr|A;ሰኸረ
ks:sek_ero # skr|A;ሰከ፟ሮ
am:sek_ere # skr|A;ሰከ፟ረ
te:xekre # xkr|A;ሸክረ
## ;prf,3sm,0o,aff,rel
ti:zseKere # skr|A;ዝሰኸረ
ks:yesek_ere # skr|A;የሰከ፟ረ
am:yesek_ere # skr|A;የሰከ፟ረ
te:lexekre # xkr|A;ለሸክረ
## ;prf,2pf,0o,neg,main
ti:'ayseKerknn # skr|A;ኣይሰኸርክንን
ks:'alsekerkma # skr|A;አልሰከርክማ
am:'alsek_erac_hum # skr|A;አልሰከ፟ራች፟ሁም
te:'ixekerkn # xkr|A;ኢሸከርክን
## ;prf,2pf,0o,neg,rel
ti:zeyseKerkn # skr|A;ዘይሰኸርክን
ks:yalsekerkma # skr|A;ያልሰከርክማ
am:yalsek_erac_hu # skr|A;ያልሰከ፟ራች፟ሁ
te:le'ixekerkn # xkr|A;ለኢሸከርክን
## ;prf,2pf,0o,aff,main
ti:seKerkn # skr|A;ሰኸርክን
ks:sek_erkman # skr|A;ሰከ፟ርክማን
am:sek_erac_hu # skr|A;ሰከ፟ራች፟ሁ
te:xekerkn # xkr|A;ሸከርክን
## ;prf,2pf,0o,aff,rel
ti:zseKerkn # skr|A;ዝሰኸርክን
ks:yesek_erkma # skr|A;የሰከ፟ርክማ
am:yesek_erac_hu # skr|A;የሰከ፟ራች፟ሁ
te:lexekerkn # xkr|A;ለሸከርክን
## ;imf,1s,0o,neg,main
ti:'aysek_rn # skr|A;ኣይሰክ፟ርን
ks:tesekr # skr|A;ተሰክር
am:'alsekrm # skr|A;አልሰክርም
te:'i'xek_r # xkr|A;ኢእሸክ፟ር
## ;imf,1s,0o,neg,rel
ti:zeysek_r # skr|A;ዘይሰክ፟ር
ks:'an_sekr # skr|A;አን፟ሰክር
am:yem_alsekr # skr|A;የማ፟ልሰክር
te:le'i'xek_r # xkr|A;ለኢእሸክ፟ር
## ;imf,1s,0o,aff,main
ti:'sek_r # skr|A;እሰክ፟ር
ks:'esekru # skr|A;ኧሰክሩ
am:'sekral_ehu # skr|A;እሰክራለ፟ሁ
te:'xek_r # xkr|A;እሸክ፟ር
## ;imf,1s,0o,aff,rel
ti:zsek_r # skr|A;ዝሰክ፟ር
ks:'esekr # skr|A;ኧሰክር
am:yem_sekr # skr|A;የም፟ሰክር
te:le'xek_r # xkr|A;ለእሸክ፟ር
## ;imf,3sm,0o,neg,main
ti:'ay_sek_rn # skr|A;ኣይ፟ሰክ፟ርን
ks:tisekr # skr|A;ቲሰክር
am:'aysekrm # skr|A;አይሰክርም
te:'ilxek_r # xkr|A;ኢልሸክ፟ር
## ;imf,3sm,0o,neg,rel
ti:zey_sek_r # skr|A;ዘይ፟ሰክ፟ር
ks:'aysekr # skr|A;አይሰክር
am:yem_aysekr # skr|A;የማ፟ይሰክር
te:le'ilxek_r # xkr|A;ለኢልሸክ፟ር
## ;imf,3sm,0o,aff,main
ti:ysek_r # skr|A;ይሰክ፟ር
ks:ysekru # skr|A;ይሰክሩ
am:ysekral # skr|A;ይሰክራል
te:lxek_r # xkr|A;ልሸክ፟ር
## ;imf,3sm,0o,aff,rel
ti:zisek_r # skr|A;ዚሰክ፟ር
ks:ysekr # skr|A;ይሰክር
am:yem_isekr # skr|A;የሚ፟ሰክር
te:lelxek_r # xkr|A;ለልሸክ፟ር
## ;imf,2pf,0o,neg,main
ti:'aytseKran # skr|A;ኣይትሰኽራን
ks:tt_sekrma # skr|A;ትት፟ሰክርማ
am:'at_sekrum # skr|A;አት፟ሰክሩም
te:'itxekre # xkr|A;ኢትሸክረ
## ;imf,2pf,0o,neg,rel
ti:zeytseKra # skr|A;ዘይትሰኽራ
ks:'at_sekrma # skr|A;አት፟ሰክርማ
am:yem_at_sekru # skr|A;የማ፟ት፟ሰክሩ
te:le'itxekre # xkr|A;ለኢትሸክረ
## ;imf,2pf,0o,aff,main
ti:tseKra # skr|A;ትሰኽራ
ks:tsekrman # skr|A;ትሰክርማን
am:tsekral_ac_hu # skr|A;ትሰክራላ፟ች፟ሁ
te:txekre # xkr|A;ትሸክረ
## ;imf,2pf,0o,aff,rel
ti:zt_seKra # skr|A;ዝት፟ሰኽራ
ks:tsekrma # skr|A;ትሰክርማ
am:yem_t_sekru # skr|A;የም፟ት፟ሰክሩ
te:letxekre # xkr|A;ለትሸክረ
## ps;prf,1s,0o,neg,main
ti:'aytebeleSkun # blS|A;ኣይተበለጽኩን
te:'itbel_eSko # blS|A;ኢትበለ፟ጽኮ
ks:'altbel_eTkW # blT|A;አልትበለ፟ጥኵ
am:'altebel_eTkum # blT|A;አልተበለ፟ጥኩም
## ps;prf,1s,0o,neg,rel
ti:zeytebeleSku # blS|A;ዘይተበለጽኩ
te:le'itbel_eSko # blS|A;ለኢትበለ፟ጽኮ
ks:yaltbel_eTkW # blT|A;ያልትበለ፟ጥኵ
am:yaltebel_eTku # blT|A;ያልተበለ፟ጥኩ
## ps;prf,1s,0o,aff,main
ti:tebeleSku # blS|A;ተበለጽኩ
te:tbel_eSko # blS|A;ትበለ፟ጽኮ
ks:tebel_eTki # blT|A;ተበለ፟ጥኪ
am:tebel_eTku # blT|A;ተበለ፟ጥኩ
## ps;prf,1s,0o,aff,rel
ti:zt_ebeleSku # blS|A;ዝተ፟በለጽኩ
te:letbel_eSko # blS|A;ለትበለ፟ጽኮ
ks:yetbel_eTkW # blT|A;የትበለ፟ጥኵ
am:yetebel_eTku # blT|A;የተበለ፟ጥኩ
## ps;prf,3sm,0o,neg,main
ti:'aytebelSen # blS|A;ኣይተበልጸን
te:'itbel_eSe # blS|A;ኢትበለ፟ጸ
ks:'altbel_eTe # blT|A;አልትበለ፟ጠ
am:'altebel_eTem # blT|A;አልተበለ፟ጠም
## ps;prf,3sm,0o,neg,rel
ti:zeytebelSe # blS|A;ዘይተበልጸ
te:le'itbel_eSe # blS|A;ለኢትበለ፟ጸ
ks:yaltbel_eTe # blT|A;ያልትበለ፟ጠ
am:yaltebel_eTe # blT|A;ያልተበለ፟ጠ
## ps;prf,3sm,0o,aff,main
ti:tebelSe # blS|A;ተበልጸ
te:tbel_eSe # blS|A;ትበለ፟ጸ
ks:tebel_eTo # blT|A;ተበለ፟ጦ
am:tebel_eTe # blT|A;ተበለ፟ጠ
## ps;prf,3sm,0o,aff,rel
ti:zt_ebelSe # blS|A;ዝተ፟በልጸ
te:letbel_eSe # blS|A;ለትበለ፟ጸ
ks:yetbel_eTe # blT|A;የትበለ፟ጠ
am:yetebel_eTe # blT|A;የተበለ፟ጠ
## ps;prf,2pf,0o,neg,main
ti:'aytebeleSknn # blS|A;ኣይተበለጽክንን
te:'itbel_eSkn # blS|A;ኢትበለ፟ጽክን
ks:'altbel_eTkma # blT|A;አልትበለ፟ጥክማ
am:'altebel_eTac_hum # blT|A;አልተበለ፟ጣች፟ሁም
## ps;prf,2pf,0o,neg,rel
ti:zeytebeleSkn # blS|A;ዘይተበለጽክን
te:le'itbel_eSkn # blS|A;ለኢትበለ፟ጽክን
ks:yaltbel_eTkma # blT|A;ያልትበለ፟ጥክማ
am:yaltebel_eTac_hu # blT|A;ያልተበለ፟ጣች፟ሁ
## ps;prf,2pf,0o,aff,main
ti:tebeleSkn # blS|A;ተበለጽክን
te:tbel_eSkn # blS|A;ትበለ፟ጽክን
ks:tebel_eTkman # blT|A;ተበለ፟ጥክማን
am:tebel_eTac_hu # blT|A;ተበለ፟ጣች፟ሁ
## ps;prf,2pf,0o,aff,rel
ti:zt_ebeleSkn # blS|A;ዝተ፟በለጽክን
te:letbel_eSkn # blS|A;ለትበለ፟ጽክን
ks:yetbel_eTkma # blT|A;የትበለ፟ጥክማ
am:yetebel_eTac_hu # blT|A;የተበለ፟ጣች፟ሁ
## ps;imf,1s,0o,neg,main
ti:'aybl_eSn # blS|A;ኣይብለ፟ጽን
te:'i'tbel_eS # blS|A;ኢእትበለ፟ጽ
ks:tetbel_eT # blT|A;ተትበለ፟ጥ
am:'alb_el_eTm # blT|A;አልበ፟ለ፟ጥም
## ps;imf,1s,0o,neg,rel
ti:zeybl_eS # blS|A;ዘይብለ፟ጽ
te:le'i'tbel_eS # blS|A;ለኢእትበለ፟ጽ
ks:'an_tbel_eT # blT|A;አን፟ትበለ፟ጥ
am:yem_alb_el_eT # blT|A;የማ፟ልበ፟ለ፟ጥ
## ps;imf,1s,0o,aff,main
ti:'bl_eS # blS|A;እብለ፟ጽ
te:'tbel_eS # blS|A;እትበለ፟ጽ
ks:'etbel_eTu # blT|A;ኧትበለ፟ጡ
am:'b_el_eTal_ehu # blT|A;እበ፟ለ፟ጣለ፟ሁ
## ps;imf,1s,0o,aff,rel
ti:zbl_eS # blS|A;ዝብለ፟ጽ
te:le'tbel_eS # blS|A;ለእትበለ፟ጽ
ks:'etbel_eT # blT|A;ኧትበለ፟ጥ
am:yem_b_el_eT # blT|A;የም፟በ፟ለ፟ጥ
## ps;imf,3sm,0o,neg,main
ti:'ay_bl_eSn # blS|A;ኣይ፟ብለ፟ጽን
te:'iltbel_eS # blS|A;ኢልትበለ፟ጽ
ks:titbel_eT # blT|A;ቲትበለ፟ጥ
am:'ayb_el_eTm # blT|A;አይበ፟ለ፟ጥም
## ps;imf,3sm,0o,neg,rel
ti:zey_bl_eS # blS|A;ዘይ፟ብለ፟ጽ
te:le'iltbel_eS # blS|A;ለኢልትበለ፟ጽ
ks:'aytbel_eT # blT|A;አይትበለ፟ጥ
am:yem_ayb_el_eT # blT|A;የማ፟ይበ፟ለ፟ጥ
## ps;imf,3sm,0o,aff,main
ti:ybl_eS # blS|A;ይብለ፟ጽ
te:ltbel_eS # blS|A;ልትበለ፟ጽ
ks:ytbel_eTu # blT|A;ይትበለ፟ጡ
am:yb_el_eTal # blT|A;ይበ፟ለ፟ጣል
## ps;imf,3sm,0o,aff,rel
ti:zibl_eS # blS|A;ዚብለ፟ጽ
te:leltbel_eS # blS|A;ለልትበለ፟ጽ
ks:ytbel_eT # blT|A;ይትበለ፟ጥ
am:yem_ib_el_eT # blT|A;የሚ፟በ፟ለ፟ጥ
## ps;imf,2pf,0o,neg,main
ti:'aytbl_eSan # blS|A;ኣይትብለ፟ጻን
te:'ittbel_eSe # blS|A;ኢትትበለ፟ጸ
ks:tt_tbel_eTma # blT|A;ትት፟ትበለ፟ጥማ
am:'at_b_el_eTum # blT|A;አት፟በ፟ለ፟ጡም
## ps;imf,2pf,0o,neg,rel
ti:zeytbl_eSa # blS|A;ዘይትብለ፟ጻ
te:le'ittbel_eSe # blS|A;ለኢትትበለ፟ጸ
ks:'at_tbel_eTma # blT|A;አት፟ትበለ፟ጥማ
am:yem_at_b_el_eTu # blT|A;የማ፟ት፟በ፟ለ፟ጡ
## ps;imf,2pf,0o,aff,main
ti:tbl_eSa # blS|A;ትብለ፟ጻ
te:ttbel_eSe # blS|A;ትትበለ፟ጸ
ks:ttbel_eTman # blT|A;ትትበለ፟ጥማን
am:tb_el_eTal_ac_hu # blT|A;ትበ፟ለ፟ጣላ፟ች፟ሁ
## ps;imf,2pf,0o,aff,rel
ti:zt_bl_eSa # blS|A;ዝት፟ብለ፟ጻ
te:lettbel_eSe # blS|A;ለትትበለ፟ጸ
ks:ttbel_eTma # blT|A;ትትበለ፟ጥማ
am:yem_t_b_el_eTu # blT|A;የም፟ት፟በ፟ለ፟ጡ
## ;prf,1s,0o,neg,main
ks:'albererkW # brr|A;አልበረርኵ
am:'alber_erkum # brr|A;አልበረ፟ርኩም
te:'ibererko # brr|A;ኢበረርኮ
ti:'aybererkun # brr|A;ኣይበረርኩን
## ;prf,1s,0o,neg,rel
ks:yalbererkW # brr|A;ያልበረርኵ
am:yalber_erku # brr|A;ያልበረ፟ርኩ
te:le'ibererko # brr|A;ለኢበረርኮ
ti:zeybererku # brr|A;ዘይበረርኩ
## ;prf,1s,0o,aff,main
ks:ber_erki # brr|A;በረ፟ርኪ
am:ber_erku # brr|A;በረ፟ርኩ
te:bererko # brr|A;በረርኮ
ti:bererku # brr|A;በረርኩ
## ;prf,1s,0o,aff,rel
ks:yeber_erkW # brr|A;የበረ፟ርኵ
am:yeber_erku # brr|A;የበረ፟ርኩ
te:lebererko # brr|A;ለበረርኮ
ti:zbererku # brr|A;ዝበረርኩ
## ;prf,3sm,0o,neg,main
ks:'alberere # brr|A;አልበረረ
am:'alber_erem # brr|A;አልበረ፟ረም
te:'iber_e # brr|A;ኢበረ፟
ti:'aybereren # brr|A;ኣይበረረን
## ;prf,3sm,0o,neg,rel
ks:yalberere # brr|A;ያልበረረ
am:yalber_ere # brr|A;ያልበረ፟ረ
te:le'iber_e # brr|A;ለኢበረ፟
ti:zeyberere # brr|A;ዘይበረረ
## ;prf,3sm,0o,aff,main
ks:ber_ero # brr|A;በረ፟ሮ
am:ber_ere # brr|A;በረ፟ረ
te:ber_e # brr|A;በረ፟
ti:berere # brr|A;በረረ
## ;prf,3sm,0o,aff,rel
ks:yeber_ere # brr|A;የበረ፟ረ
am:yeber_ere # brr|A;የበረ፟ረ
te:leber_e # brr|A;ለበረ፟
ti:zberere # brr|A;ዝበረረ
## ;prf,2pf,0o,neg,main
ks:'albererkma # brr|A;አልበረርክማ
am:'alber_erac_hum # brr|A;አልበረ፟ራች፟ሁም
te:'ibererkn # brr|A;ኢበረርክን
ti:'aybererknn # brr|A;ኣይበረርክንን
## ;prf,2pf,0o,neg,rel
ks:yalbererkma # brr|A;ያልበረርክማ
am:yalber_erac_hu # brr|A;ያልበረ፟ራች፟ሁ
te:le'ibererkn # brr|A;ለኢበረርክን
ti:zeybererkn # brr|A;ዘይበረርክን
## ;prf,2pf,0o,aff,main
ks:ber_erkman # brr|A;በረ፟ርክማን
am:ber_erac_hu # brr|A;በረ፟ራች፟ሁ
te:bererkn # brr|A;በረርክን
ti:bererkn # brr|A;በረርክን
## ;prf,2pf,0o,aff,rel
ks:yeber_erkma # brr|A;የበረ፟ርክማ
am:yeber_erac_hu # brr|A;የበረ፟ራች፟ሁ
te:lebererkn # brr|A;ለበረርክን
ti:zbererkn # brr|A;ዝበረርክን
## ;imf,1s,0o,neg,main
ks:teber_ # brr|A;ተበር፟
am:'alber_m # brr|A;አልበር፟ም
te:'i'ber_r # brr|A;ኢእበር፟ር
ti:'ayber_rn # brr|A;ኣይበር፟ርን
## ;imf,1s,0o,neg,rel
ks:'an_ber_ # brr|A;አን፟በር፟
am:yem_alber_ # brr|A;የማ፟ልበር፟
te:le'i'ber_r # brr|A;ለኢእበር፟ር
ti:zeyber_r # brr|A;ዘይበር፟ር
## ;imf,1s,0o,aff,main
ks:'eber_u # brr|A;ኧበሩ፟
am:'ber_al_ehu # brr|A;እበራ፟ለ፟ሁ
te:'ber_r # brr|A;እበር፟ር
ti:'ber_r # brr|A;እበር፟ር
## ;imf,1s,0o,aff,rel
ks:'eber_ # brr|A;ኧበር፟
am:yem_ber_ # brr|A;የም፟በር፟
te:le'ber_r # brr|A;ለእበር፟ር
ti:zber_r # brr|A;ዝበር፟ር
## ;imf,3sm,0o,neg,main
ks:tiber_ # brr|A;ቲበር፟
am:'ayber_m # brr|A;አይበር፟ም
te:'ilber_r # brr|A;ኢልበር፟ር
ti:'ay_ber_rn # brr|A;ኣይ፟በር፟ርን
## ;imf,3sm,0o,neg,rel
ks:'ayber_ # brr|A;አይበር፟
am:yem_ayber_ # brr|A;የማ፟ይበር፟
te:le'ilber_r # brr|A;ለኢልበር፟ር
ti:zey_ber_r # brr|A;ዘይ፟በር፟ር
## ;imf,3sm,0o,aff,main
ks:yber_u # brr|A;ይበሩ፟
am:yber_al # brr|A;ይበራ፟ል
te:lber_r # brr|A;ልበር፟ር
ti:yber_r # brr|A;ይበር፟ር
## ;imf,3sm,0o,aff,rel
ks:yber_ # brr|A;ይበር፟
am:yem_iber_ # brr|A;የሚ፟በር፟
te:lelber_r # brr|A;ለልበር፟ር
ti:ziber_r # brr|A;ዚበር፟ር
## ;imf,2pf,0o,neg,main
ks:tt_ber_ma # brr|A;ትት፟በር፟ማ
am:'at_ber_um # brr|A;አት፟በሩ፟ም
te:'itber_e # brr|A;ኢትበረ፟
ti:'aytber_an # brr|A;ኣይትበራ፟ን
## ;imf,2pf,0o,neg,rel
ks:'at_ber_ma # brr|A;አት፟በር፟ማ
am:yem_at_ber_u # brr|A;የማ፟ት፟በሩ፟
te:le'itber_e # brr|A;ለኢትበረ፟
ti:zeytber_a # brr|A;ዘይትበራ፟
## ;imf,2pf,0o,aff,main
ks:tber_man # brr|A;ትበር፟ማን
am:tber_al_ac_hu # brr|A;ትበራ፟ላ፟ች፟ሁ
te:tber_e # brr|A;ትበረ፟
ti:tber_a # brr|A;ትበራ፟
## ;imf,2pf,0o,aff,rel
ks:tber_ma # brr|A;ትበር፟ማ
am:yem_t_ber_u # brr|A;የም፟ት፟በሩ፟
te:letber_e # brr|A;ለትበረ፟
ti:zt_ber_a # brr|A;ዝት፟በራ፟
## ;prf,1s,0o,neg,main
ti:'aykeserkun # ksr|A;ኣይከሰርኩን
te:'ikeserko # ksr|A;ኢከሰርኮ
ks:'alkeserkW # ksr|A;አልከሰርኵ
am:'alkes_erkum # ksr|A;አልከሰ፟ርኩም
## ;prf,1s,0o,neg,rel
ti:zeykeserku # ksr|A;ዘይከሰርኩ
te:le'ikeserko # ksr|A;ለኢከሰርኮ
ks:yalkeserkW # ksr|A;ያልከሰርኵ
am:yalkes_erku # ksr|A;ያልከሰ፟ርኩ
## ;prf,1s,0o,aff,main
ti:keserku # ksr|A;ከሰርኩ
te:keserko # ksr|A;ከሰርኮ
ks:kes_erki # ksr|A;ከሰ፟ርኪ
am:kes_erku # ksr|A;ከሰ፟ርኩ
## ;prf,1s,0o,aff,rel
ti:zKeserku # ksr|A;ዝኸሰርኩ
te:lekeserko # ksr|A;ለከሰርኮ
ks:yekes_erkW # ksr|A;የከሰ፟ርኵ
am:yekes_erku # ksr|A;የከሰ፟ርኩ
## ;prf,3sm,0o,neg,main
ti:'aykeseren # ksr|A;ኣይከሰረን
te:'ikesre # ksr|A;ኢከስረ
ks:'alkesere # ksr|A;አልከሰረ
am:'alkes_erem # ksr|A;አልከሰ፟ረም
## ;prf,3sm,0o,neg,rel
ti:zeykesere # ksr|A;ዘይከሰረ
te:le'ikesre # ksr|A;ለኢከስረ
ks:yalkesere # ksr|A;ያልከሰረ
am:yalkes_ere # ksr|A;ያልከሰ፟ረ
## ;prf,3sm,0o,aff,main
ti:kesere # ksr|A;ከሰረ
te:kesre # ksr|A;ከስረ
ks:kes_ero # ksr|A;ከሰ፟ሮ
am:kes_ere # ksr|A;ከሰ፟ረ
## ;prf,3sm,0o,aff,rel
ti:zKesere # ksr|A;ዝኸሰረ
te:lekesre # ksr|A;ለከስረ
ks:yekes_ere # ksr|A;የከሰ፟ረ
am:yekes_ere # ksr|A;የከሰ፟ረ
## ;prf,2pf,0o,neg,main
ti:'aykeserknn # ksr|A;ኣይከሰርክንን
te:'ikeserkn # ksr|A;ኢከሰርክን
ks:'alkeserkma # ksr|A;አልከሰርክማ
am:'alkes_erac_hum # ksr|A;አልከሰ፟ራች፟ሁም
## ;prf,2pf,0o,neg,rel
ti:zeykeserkn # ksr|A;ዘይከሰርክን
te:le'ikeserkn # ksr|A;ለኢከሰርክን
ks:yalkeserkma # ksr|A;ያልከሰርክማ
am:yalkes_erac_hu # ksr|A;ያልከሰ፟ራች፟ሁ
## ;prf,2pf,0o,aff,main
ti:keserkn # ksr|A;ከሰርክን
te:keserkn # ksr|A;ከሰርክን
ks:kes_erkman # ksr|A;ከሰ፟ርክማን
am:kes_erac_hu # ksr|A;ከሰ፟ራች፟ሁ
## ;prf,2pf,0o,aff,rel
ti:zKeserkn # ksr|A;ዝኸሰርክን
te:lekeserkn # ksr|A;ለከሰርክን
ks:yekes_erkma # ksr|A;የከሰ፟ርክማ
am:yekes_erac_hu # ksr|A;የከሰ፟ራች፟ሁ
## ;imf,1s,0o,neg,main
ti:'aykes_rn # ksr|A;ኣይከስ፟ርን
te:'i'kes_r # ksr|A;ኢእከስ፟ር
ks:tekesr # ksr|A;ተከስር
am:'alkesrm # ksr|A;አልከስርም
## ;imf,1s,0o,neg,rel
ti:zeykes_r # ksr|A;ዘይከስ፟ር
te:le'i'kes_r # ksr|A;ለኢእከስ፟ር
ks:'an_kesr # ksr|A;አን፟ከስር
am:yem_alkesr # ksr|A;የማ፟ልከስር
## ;imf,1s,0o,aff,main
ti:'Kes_r # ksr|A;እኸስ፟ር
te:'kes_r # ksr|A;እከስ፟ር
ks:'ekesru # ksr|A;ኧከስሩ
am:'kesral_ehu # ksr|A;እከስራለ፟ሁ
## ;imf,1s,0o,aff,rel
ti:zKes_r # ksr|A;ዝኸስ፟ር
te:le'kes_r # ksr|A;ለእከስ፟ር
ks:'ekesr # ksr|A;ኧከስር
am:yem_kesr # ksr|A;የም፟ከስር
## ;imf,3sm,0o,neg,main
ti:'ay_Kes_rn # ksr|A;ኣይ፟ኸስ፟ርን
te:'ilkes_r # ksr|A;ኢልከስ፟ር
ks:tikesr # ksr|A;ቲከስር
am:'aykesrm # ksr|A;አይከስርም
## ;imf,3sm,0o,neg,rel
ti:zey_Kes_r # ksr|A;ዘይ፟ኸስ፟ር
te:le'ilkes_r # ksr|A;ለኢልከስ፟ር
ks:'aykesr # ksr|A;አይከስር
am:yem_aykesr # ksr|A;የማ፟ይከስር
## ;imf,3sm,0o,aff,main
ti:yKes_r # ksr|A;ይኸስ፟ር
te:lkes_r # ksr|A;ልከስ፟ር
ks:ykesru # ksr|A;ይከስሩ
am:ykesral # ksr|A;ይከስራል
## ;imf,3sm,0o,aff,rel
ti:ziKes_r # ksr|A;ዚኸስ፟ር
te:lelkes_r # ksr|A;ለልከስ፟ር
ks:ykesr # ksr|A;ይከስር
am:yem_ikesr # ksr|A;የሚ፟ከስር
## ;imf,2pf,0o,neg,main
ti:'aytKesran # ksr|A;ኣይትኸስራን
te:'itkesre # ksr|A;ኢትከስረ
ks:tt_kesrma # ksr|A;ትት፟ከስርማ
am:'at_kesrum # ksr|A;አት፟ከስሩም
## ;imf,2pf,0o,neg,rel
ti:zeytKesra # ksr|A;ዘይትኸስራ
te:le'itkesre # ksr|A;ለኢትከስረ
ks:'at_kesrma # ksr|A;አት፟ከስርማ
am:yem_at_kesru # ksr|A;የማ፟ት፟ከስሩ
## ;imf,2pf,0o,aff,main
ti:tKesra # ksr|A;ትኸስራ
te:tkesre # ksr|A;ትከስረ
ks:tkesrman # ksr|A;ትከስርማን
am:tkesral_ac_hu # ksr|A;ትከስራላ፟ች፟ሁ
## ;imf,2pf,0o,aff,rel
ti:zt_Kesra # ksr|A;ዝት፟ኸስራ
te:letkesre # ksr|A;ለትከስረ
ks:tkesrma # ksr|A;ትከስርማ
am:yem_t_kesru # ksr|A;የም፟ት፟ከስሩ
## ps;prf,1s,0o,neg,main
te:'itbehelko # bhl|A;ኢትበኀልኮ
ks:'altbilkW # bhl|A;አልትቢልኵ
am:'altebalkum # b'l|A;አልተባልኩም
ti:'aytebehalkun # bhl|A;ኣይተበሃልኩን
## ps;prf,1s,0o,neg,rel
te:le'itbehelko # bhl|A;ለኢትበኀልኮ
ks:yaltbilkW # bhl|A;ያልትቢልኵ
am:yaltebalku # b'l|A;ያልተባልኩ
ti:zeytebehalku # bhl|A;ዘይተበሃልኩ
## ps;prf,1s,0o,aff,main
te:tbehelko # bhl|A;ትበኀልኮ
ks:tebilki # bhl|A;ተቢልኪ
am:tebalku # b'l|A;ተባልኩ
ti:tebehalku # bhl|A;ተበሃልኩ
