ኣፍለጠ;flT:[as=smp,vc=tr];;inform_v;cause_v to know
ፈለጠ;flT:[as=smp,vc=smp];;know_v
ኣፍረየ;fry:[as=smp,vc=tr];;produce_v;cause_v to bear fruit
ፈረየ;fry:[as=smp,vc=smp];;bear_v fruit;produce_v
ኣቘመ;qwm:[as=smp,vc=tr];;cause_v to stop
ቆመ;qwm:[as=smp,vc=smp];;stand_v up;halt_v
ኣጕደለ;gWdl:[as=smp,vc=tr];;reduce_v;minimize_v
ጐደለ;gWdl:[as=smp,vc=smp];;be_v reduced;reduce_v[ps]
ኣህደአ;hd':[as=smp,vc=tr];;make_v calm;quiet_v down
ሃድአ;hd':[as=smp,vc=smp];;be_v calm;calm_v down
ኣለመ;'lm:[as=smp,vc=smp];;knit_v;weave_v
ኣለቀሐ;lq_H:[as=smp,vc=tr];;lend_v;loan_v
ኣለዓዓለ;l`l:[as=it,vc=tr];;excite_v
ልዓለ;l`l:[as=smp,vc=smp];;be_v high;be_v elevated;elevate_v[ps]
ኣልዓለ;l`l:[as=smp,vc=tr];;elevate_v;make_v high
ኣለየ;lly:[as=smp,vc=tr];;divert_v
ለለየ;lly:[as=smp,vc=smp];;distinguish_v
ኣላለየ;'ly:[as=it,vc=smp];;present_v;introduce_v
ኣላገበ;lg_b:[as=rc,vc=tr];;assemble_v;gather_v;connect_v
ለገበ;lg_b:[as=smp,vc=smp];;be_v attached;attach_v[ps];stick_v
ለገበ;lg_b:[as=smp,vc=smp];;patch_v;sew_v;mend_v
ኣልመደ;lmd:[as=smp,vc=tr];;accustom_v;make_v used to;make_v accustomed to
ለመደ;lmd:[as=smp,vc=smp];;adapt_v;adjust_v;familiarize_v
ኣልበሰ;lbs:[as=smp,vc=tr];;dress_v;clothe_v
ለበሰ;lbs:[as=smp,vc=smp];;dress_v one self;put_v cloth on oneself
ኣልዓለ;l`l:[as=smp,vc=tr];;lift_v;raise_v
ኣልገሰ;lgs:[as=smp,vc=tr];;remove_v;take_v away
ለገሰ;lgs:[as=smp,vc=smp];;be_v removed;remove_v[ps];vanish_v;leave_v
ለገሰ;lgs:[as=smp,vc=smp];;donate_v;give_v kindly;offer_v
ኣሓንቀቐ;Hnqq:[as=smp,vc=tr];;cherish_v;pamper_v
ሓንቀቐ;Hnqq:[as=smp,vc=smp];;be_v spoiled;spoil_v[ps];be_v pampered;pamper_v[ps]
ኣሓደሰ;Hd_s:[as=smp,vc=tr];;renew_v
ሓደሰ;Hd_s:[as=smp,vc=smp];;become_v new
ኣሕለኽለኸ;H|lklk:[as=smp,vc=tr];;complicate_v
ኣሕረረ;Hrr:[as=smp,vc=tr];;burn_v
ኣሕረቐ;Hrq:[as=smp,vc=tr];;offend_v;offend_v against;take_v offence
ኣሕረቐ;Hrq:[as=smp,vc=tr];;irritate_v;annoy_v
ኣሕጸረ;HSr:[as=smp,vc=tr];;shorten_v;cut_v short
ሓጸረ;HSr:[as=smp,vc=smp];;become_v short
ሓጸረ;HSr:[as=smp,vc=smp];;put_v fence off;enclose_v
ኣመሓላለፈ;mHalf:[as=it,vc=tr];;transmit_v;pass_v on
ሓለፈ;Hlf:[as=smp,vc=smp];;pass_v;go_v by
ኣሕለፈ;Hlf:[as=smp,vc=tr];;give_v a way;make_v pass
ኣመርዓወ;mr`w:[as=smp,vc=tr];;marry_v off
ተመርዓወ;mr`w:[as=smp,vc=ps];;marry_v;get_v married
ኣመስገነ;msgn:[as=smp,vc=tr];;thank_v
ኣመነ;'mn:[as=smp,vc=smp];;trust_v;believe_v
ኣማኸረ;mkr:[as=rc,vc=tr];;consult_v
መኸረ;mkr:[as=smp,vc=smp];;give_v advise
ኣመዓራረየ;m`ry:[as=it,vc=tr];;arrange_v;make_v even
ማዕረየ;m`ry:[as=smp,vc=smp];;become_v equal;become_v even
ኣምለኸ;mlk:[as=smp,vc=tr];;adore_v
መለኸ;mlk:[as=smp,vc=smp];;dominate_v;control_v
ኣመሓደረ;mHdr:[as=rc,vc=tr];;administer_v;manage_v
ኣምረሐ;mrH:[as=smp,vc=tr];;lead_v to a direction;go_v to
መርሐ;mrH:[as=smp,vc=smp];;lead_v;govern_v
ኣምበርከኸ;m|brkk:[as=smp,vc=tr];;put_v down
ኣምጸአ;mS':[as=smp,vc=tr];;bring_v
መጽአ;mS':[as=smp,vc=smp];;come_v;arrive_v
ረኸበ;rkb:[as=smp,vc=smp];;find_v
ኣረየ;'ry:[as=smp,vc=smp];;gather_v;pick_v
ኣረድአ;rd_':[as=smp,vc=tr];;expect_v
ረድአ;rd_':[as=smp,vc=smp];;assist_v;help_v
ኣረገ;'rg:[as=smp,vc=smp];;age_v;grow_v old
ኣረጋገጸ;rgS:[as=it,vc=tr];;prove_v;ensure_v;assert_v;confirm_v
ኣርገጸ;rgS:[as=smp,vc=tr];;convince_v;persuade_v
ረገጸ;rgS:[as=smp,vc=smp];;stand_v on;step_v;smash_v with foot;stand_v firm
ኣራገፈ;rgf:[as=rc,vc=tr];;unload_v
ረገፈ;rgf:[as=smp,vc=smp];;drop_v;fall_v down
ኣርሰሐ;rsH:[as=smp,vc=tr];;soil_v;sully_v
ረስሐ;rsH:[as=smp,vc=smp];;be_v dirt
ኣርኣየ;r'y:[as=smp,vc=tr];;display_v;demonstrate_v;show_v;indicate_v;point_v out
ኣርከበ;rkb:[as=smp,vc=tr];;reach_v;meet_v;rejoin_v
ኣርከአ;rk':[as=smp,vc=tr];;appease_v;calm_v;soothe_v
ኣሰረ;'sr:[as=smp,vc=smp];;strap_v;brace_v;tie_v;arrest_v;fasten_v
ኣሰነየ;sn_y:[as=smp,vc=tr];;accompany_v
ኣሰናበተ;snbt:[as=rc,vc=tr];;dismiss_v;discharge_v
ኣሰንበደ;snbd:[as=smp,vc=tr];;scare_v
ኣስሓቐ;sHq:[as=smp,vc=tr];;amuse_v;entertain_v
ኣስመረ;smr:[as=smp,vc=tr];;unite_v or combine
ኣስረሐ;srH:[as=smp,vc=tr];;employ_v;use_v;spend_v
ኣስተንፈሰ;s|tnfs:[as=smp,vc=tr];;breathe_v in and out
ኣስዓበ;s`b:[as=smp,vc=tr];;make_v follow
ሰዓበ;s`b:[as=smp,vc=smp];;follow_v
ኣቃለለ;qll:[as=rc,vc=tr];;simplify_v;undermine_v
ቀለለ;qll:[as=smp,vc=smp];;be_v easy;be_v simple
ኣቋረጸ;qWrS:[as=rc,vc=tr];;stop_v;end_v;interrupt_v;break_v
ቈረጸ;qWrS:[as=smp,vc=smp];;cut_v;mutilate_v
ኣቈናጸበ;qWnSb:[as=rc,vc=tr];;humiliate_v
ቈንጸበ;qWnSb:[as=smp,vc=smp];;be_v small;be_v tiny
ኣቐመጠ;qm_T:[as=smp,vc=tr];;set_v;place_v;put_v;lay_v
ተቐመጠ;qm_T:[as=smp,vc=ps];;sit_v down;settle_v
ኣቐበለ;qb_l:[as=smp,vc=tr];;hand_v off;go_v;pass_v by
ተቐበለ;qb_l:[as=smp,vc=ps];;receive_v
ኣቐየመ;qy_m:[as=smp,vc=tr];;offend_v
ተቐየመ;qy_m:[as=smp,vc=ps];;be_v offended;offend_v[ps];hold_v grudge
ኣቑሰለ;qWsl:[as=smp,vc=tr];;injure_v;wound_v;hurt_v;offend_v
ቆሰለ;qWsl:[as=smp,vc=smp];;be_v wounded;wound_v[ps]
ኣቕለለ;qll:[as=smp,vc=tr];;facilitate_v;make_v simple
ኣቕረበ;qrb:[as=smp,vc=tr];;offer_v;display_v
ኣቕነዐ;qn`:[as=smp,vc=tr];;set_v up again;set_v right
ኣቖመ;qwm:[as=smp,vc=tr];;appoint_v;set_v up
ኣበርከተ;brkt:[as=smp,vc=tr];;contribute_v
በርከተ;brkt:[as=smp,vc=smp];;multiply_v;flourish_v;prosper_v
ኣባደመ;badm:[as=smp,vc=tr];;deforest_v
ባደመ;badm:[as=smp,vc=smp];;become_v deserted
ኣበላሸወ;blaxw:[as=smp,vc=tr];;spoil_v;damage_v;ruin_v
ኣብረሀ;brh:[as=smp,vc=tr];;light_v;illuminate_v
ኣብሰለ;bsl:[as=smp,vc=tr];;cook_v
ኣብዓለ;b`l:[as=smp,vc=tr];;celebrate_v
ኣብዓጠ;b`T:[as=smp,vc=tr];;knead_v
ኣተባብዐ;tb`:[as=it,vc=tr];;encourage_v;cheer_v up
ኣተንፈሰ;tnfs:[as=smp,vc=tr];;breathe_v
ኣተኣማመነ;'mn:[as=it,vc=tr];;reassure_v
ኣተኻኸለ;tkl:[as=it,vc=tr];;correct_v;put_v right
ኣተወ;'tw:[as=smp,vc=smp];;come_v in;enter_v
ኣታለለ;tall:[as=smp,vc=tr];;cheat_v
ኣትሓተ;tHt:[as=smp,vc=tr];;lower_v;reduce_v
ተሓተ;Htt:[as=smp,vc=ps];;become_v low;be_v lowered;lower_v[ps];be_v humble
ኣትከለ;tkl:[as=smp,vc=tr];;set_v up;focus_v;aim_v;help_v be established
ተኸለ;tkl:[as=smp,vc=smp];;plan_v
ኣትከኸ;tkk:[as=smp,vc=tr];;cause_v to make smoke;hassle_v;annoy_v
ኣነጻጸረ;nS_r:[as=it,vc=tr];;compare_v
ነጸረ;nS_r:[as=smp,vc=smp];;be_v clear;be_v visible
ኣናሸወ;nx_w:[as=rc,vc=tr];;humiliate_v;humble_v
ኣናውሐ;nwH:[as=rc,vc=tr];;extend_v
ኣናፈሰ;nfs:[as=rc,vc=tr];;air_v;give_v an airing
ነፈሰ;nfs:[as=smp,vc=smp];;blow_v;let_v blow
ሰሓበ;sHb:[as=smp,vc=smp];;pull_v;advance_v;drag_v
ኣንሳፈፈ;n|saff:[as=smp,vc=tr];;float_v
ሰፈፈ;sff:[as=smp,vc=smp];;be_v floated;float_v[ps]
ኣንሻተተ;n|xatt:[as=smp,vc=tr];;skate_v;slip_v;slide_v
ኣንቀሳቐሰ;n|qsaqs:[as=smp,vc=tr];;move_v
ተንቀሳቐሰ;n|qsaqs:[as=smp,vc=ps];;move_v around
ኣንቀጥቀጠ;n|qTqT:[as=smp,vc=tr];;shiver_v;tremble_v;shake_v
ኣንቀጸ;nqS:[as=smp,vc=tr];;make_v dry;wipe_v
ነቐጸ;nqS:[as=smp,vc=smp];;be_v dry;wither_v
ኣንበረ;nbr:[as=smp,vc=tr];;place_v;put_v;set_v;seat_v
ነበረ;nbr:[as=smp,vc=smp];;be_v;sit_v down
ኣንበበ;nbb:[as=smp,vc=tr];;read_v
ኣንኣሰ;n's:[as=smp,vc=tr];;decrease_v
ኣንኮለ;nkWl:[as=smp,vc=tr];;make_v a hole
ነዀለ;nkWl:[as=smp,vc=smp];;be_v punctured;puncture_v[ps]
ኣንጠልጠለ;n|TlTl:[as=smp,vc=tr];;hang_v on;hang_v up
ኣንጨብጨበ;n|CbCb:[as=smp,vc=tr];;applaud_v;clap_v
ኣንጸባረቐ;n|Sbarq:[as=smp,vc=tr];;shine_v;glisten_v;sparkle_v;gleam_v
ኣንፈጥፈጠ;n|fTfT:[as=smp,vc=tr];;shudder_v
ኣእመነ;'mn:[as=smp,vc=tr];;persuade_v;convince_v;prove_v
ኣመነ;'mn:[as=smp,vc=smp];;believe_v;trust_v
ኣእረገ;'rg:[as=smp,vc=tr];;use_v up;cause_v be old
ኣረገ;'rg:[as=smp,vc=smp];;get_v old;be_v old
ኣከበ;'k_b:[as=smp,vc=smp];;combine_v;gather_v;collect_v
ኣካረየ;kry:[as=rc,vc=tr];;rent_v
ኣካየደ;kyd:[as=rc,vc=tr];;last_v
ኣኮማሰዐ;kWms`:[as=rc,vc=tr];;ruminate_v
ኣኸለ;'kl:[as=smp,vc=smp];;be_v enough;be_v sufficient;suffice_v
ኣኽበረ;kbr:[as=smp,vc=tr];;honour_v;respect_v
ኣኽበበ;kbb:[as=smp,vc=tr];;round_v;surround_v;encircle_v;enable_v
ከበበ;kbb:[as=smp,vc=smp];;surround_v;encircle_v
ኣወጀ;'w_j:[as=smp,vc=smp];;declare_v;proclaim_v;announce_v
ኣውዓየ;w`y:[as=smp,vc=tr];;heat_v;warm_v;heat_v
ወዓየ;w`y:[as=smp,vc=smp];;be_v hot;make_v hot;be_v warm
ኣውጸአ;wS':[as=smp,vc=tr];;extract_v;pull_v
ወጽአ;wS':[as=smp,vc=smp];;go_v out;emerge_v;leave_v
ኣዓረየ;`r_y:[as=smp,vc=tr];;make_v repair;make_v fix;cause_v to put right
ዓረየ;`r_y:[as=smp,vc=smp];;mend_v;repair_v;fix_v
ኣዕለለ;`ll:[as=smp,vc=tr];;gossip_v;chatter_v;talk_v
ኣዕበየ;`by:[as=smp,vc=tr];;make_v bigger;increase_v;enlarge_v
ዓበየ;`by:[as=smp,vc=smp];;grow_v;increase_v
ኣዕነወ;`nw:[as=smp,vc=tr];;wreck_v;destroy_v
ዓነወ;`nw:[as=smp,vc=smp];;be_v wrecked;wreck_v[ps];be_v destroyed;destroy_v[ps]
ኣዕዘምዘመ;`|zmzm:[as=smp,vc=tr];;murmur_v;whisper_v;babble_v;growl_v;complain_v
ኣዕጠቐ;`Tq:[as=smp,vc=tr];;cause_v to arm
ዓጠቐ;`Tq:[as=smp,vc=smp];;arm_v oneself;equip_v oneself
ኣዘናገዐ;zng`:[as=rc,vc=tr];;amuse_v;entertain_v;cheer_v up
ዘንገዐ;zng`:[as=smp,vc=smp];;be_v distrusted;distrust_v[ps];be_v unfocused
ኣዘንተወ;zntw:[as=smp,vc=tr];;tell_v
ኣዘውተረ;zwtr:[as=smp,vc=tr];;frequent_v
ኣዘዘ;'z_z:[as=smp,vc=smp];;put_v in order;command_v;order_v
ኣዛዘወ;zzw:[as=rc,vc=tr];;favour_v;promote_v
ዘዘወ;zzw:[as=smp,vc=smp];;lean_v;be_v inclined;incline_v[ps]
ኣደቀሰ;dq_s:[as=smp,vc=tr];;send_v to sleep
ደቀሰ;dq_s:[as=smp,vc=smp];;sleep_v
ኣደነቐ;dn_q:[as=smp,vc=tr];;impress_v;amaze_v
ኣደናገረ;dnagr:[as=smp,vc=tr];;confuse_v;mix_v up
ኣደንጎየ;dngWy:[as=smp,vc=tr];;delay_v;defer_v
ኣዳቐለ;dql:[as=rc,vc=tr];;graft_v
ደቐለ;dql:[as=smp,vc=smp];;breed_v illegally;have_v off spring out of wedlock;cross_v breed
ኣድሓነ;dHn:[as=smp,vc=tr];;save_v;rescue_v
ደሓነ;dHn:[as=smp,vc=smp];;be_v saved;save_v[ps]
ኣድመቐ;dmq:[as=smp,vc=tr];;emboss_v;batter_v
ደመቐ;dmq:[as=smp,vc=smp];;be_v bright;flow_v
ኣድመጸ;dmS:[as=smp,vc=tr];;listen_v to;vote_v;vote_v for;pronounce_v;pass_v
ኣድከመ;dkm:[as=smp,vc=tr];;weaken_v;tire_v;exhaust_v
ደኸመ;dkm:[as=smp,vc=smp];;be_v tired;tire_v[ps];be_v exhausted;exhaust_v[ps]
ኣገልገለ;glgl:[as=smp,vc=tr];;use_v;serve_v;function_v;work_v
ኣገረሀ;gr_h:[as=smp,vc=tr];;surprise_v;astonish_v
ኣገረመ;gr_m:[as=smp,vc=tr];;astonish_v;amaze_v
ኣገደ;'g_d:[as=smp,vc=smp];;prohibit_v;forbid_v
ኣገደሰ;gd_s:[as=smp,vc=tr];;concern_v;matter_v
ኣገደደ;gd_d:[as=smp,vc=tr];;cause_v to be forced
ገደደ;gd_d:[as=smp,vc=smp];;oblige_v;force_v
ኣጉረምረመ;gW|rmrm:[as=smp,vc=tr];;grumble_v
ኣጉደለ;gWdl:[as=smp,vc=tr];;take_v away;reduce_v;minimize_v
ጐደለ;gWdl:[as=smp,vc=smp];;be_v reduced;reduce_v[ps];become_v less
ኣጋነነ;gnn:[as=rc,vc=tr];;exaggerate_v;make_v popular
ገነነ;gnn:[as=smp,vc=smp];;be_v come popular;come_v[ps]
ኣግሃደ;ghd:[as=smp,vc=tr];;show_v;manifest_v
ኣግዓዘ;g`z:[as=smp,vc=tr];;evacuate_v;transport_v
ገዓዘ;g`z:[as=smp,vc=smp];;immigrate_v;move_v out
ኣግፈሐ;gfH:[as=smp,vc=tr];;widen_v
ገፍሐ;gfH:[as=smp,vc=smp];;be_v wide
ኣጓየየ;gWyy:[as=rc,vc=tr];;chase_v;make_v run
ጐየየ;gWyy:[as=smp,vc=smp];;run_v
ኣጥለለ;Tll:[as=smp,vc=tr];;wet_v;soak_v;water_v;dampen_v;moisten_v
ጠለለ;Tll:[as=smp,vc=smp];;be_v wet;wet_v[ps]
ኣጥቅዐ;Tq`:[as=smp,vc=tr];;attack_v
ኣጥፈአ;Tf':[as=smp,vc=tr];;put_v out;suppress_v;abolish_v;stop_v
ጠፍአ;Tf':[as=smp,vc=smp];;disappear_v;be_v extinguished;extinguish_v[ps]
ኣጨብጨበ;CbCb:[as=smp,vc=tr];;acclaim_v;hail_v;applaud_v;cheer_v
ኣጨነቐ;Cn_q:[as=smp,vc=tr];;clutter_v up;bother_v;put_v in an awkward position
ኣጸናንዐ;Sn`:[as=it,vc=tr];;comfort_v;fortify_v
ጸንዐ;Sn`:[as=smp,vc=smp];;be_v firm;come_v strong
ኣጸወዐ;Sw_`:[as=smp,vc=tr];;summon_v to law
ጸወዐ;Sw_`:[as=smp,vc=smp];;call_v;name_v
ኣጻረየ;Sry:[as=rc,vc=tr];;verify_v;confirm_v;filter_v
ጸረየ;Sry:[as=smp,vc=smp];;be_v clean;be_v purified;purify_v[ps]
ኣጽረየ;Sry:[as=smp,vc=tr];;clean_v;clear_v;clear_v away
ኣጽንዐ;Sn`:[as=smp,vc=tr];;study_v;investigate_v
ኣጽደቐ;Sdq:[as=smp,vc=tr];;approve_v of;consent_v to;confirm_v
ጸደቐ;Sdq:[as=smp,vc=smp];;become_v holy
ኣጽፈሐ;SfH:[as=smp,vc=tr];;flatten_v;crush_v;level_v;smooth_v away
ጸፍሐ;SfH:[as=smp,vc=smp];;be_v flat
ኣፋኾሰ;fkWs:[as=rc,vc=tr];;relieve_v
ፈዀሰ;fkWs:[as=smp,vc=smp];;be_v light
ኣፍለጠ;flT:[as=smp,vc=tr];;inform_v;advise_v;announce_v;foretell_v;warn_v;notify_v
ኣፍረሐ;frH:[as=smp,vc=tr];;scare_v;terrify_v
ኣፍረሰ;frs:[as=smp,vc=tr];;demolish_v
ፈረሰ;frs:[as=smp,vc=smp];;be_v demolished;demolish_v[ps]
ኣፍቀረ;fqr:[as=smp,vc=tr];;love_v
ኣፍቀደ;fqd:[as=smp,vc=tr];;permit_v;allow_v;make_v possible;authorize_v;grant_v;ask_v permission
ፈቐደ;fqd:[as=smp,vc=smp];;count_v;permit_v
ከምከመ;kmkm:[as=smp,vc=smp];;cut_v out
ከሰሰ;kss:[as=smp,vc=smp];;pursue_v;accuse_v
ከሸነ;kx_n:[as=smp,vc=smp];;cook_v
ከዓወ;k`w:[as=smp,vc=smp];;pour_v
ከዘነ;kzn:[as=smp,vc=smp];;stock_v
ከደ;kyd:[as=smp,vc=smp];;walk_v;leave_v;go_v;travel_v
ከደነ;kdn:[as=smp,vc=smp];;cover_v
ከድዐ;kd`:[as=smp,vc=smp];;deceive_v;betray_v
ከፈለ;kfl:[as=smp,vc=smp];;pay_v
ከፈተ;kft:[as=smp,vc=smp];;open_v
ኰረየ;kWr_y:[as=smp,vc=smp];;get_v annoyed
ኮርመጀ;kWrmj:[as=smp,vc=smp];;whip_v;flog_v
ኮስኮሰ;kWskWs:[as=smp,vc=smp];;cultivate_v
ኮነ;kwn:[as=smp,vc=smp];;turn_v up;produce_v;happen_v;become_v
ኮነነ;kWn_n:[as=smp,vc=smp];;sentence_v;give_v up;condemn_v
ወለዐ;wl_`:[as=smp,vc=smp];;light_v up;switch_v on
ወልወለ;wlwl:[as=smp,vc=smp];;polish_v;wax_v;rub_v
ወሓዘ;wHz:[as=smp,vc=smp];;run_v;flow_v
ወሓጠ;wHT:[as=smp,vc=smp];;swallow_v;devour_v
ወረረ;wrr:[as=smp,vc=smp];;invade_v;overcome_v;overwhelm_v;conquer_v
ወረበ;wr_b:[as=smp,vc=smp];;compose_v
ወረደ;wrd:[as=smp,vc=smp];;descend_v
ወሰነ;ws_n:[as=smp,vc=smp];;decide_v;limit_v;fix_v
ወሰኸ;ws_k:[as=smp,vc=smp];;increase_v;rise_v;add_v
ወሰደ;wsd:[as=smp,vc=smp];;take_v away;take_v
ወቐሰ;wqs:[as=smp,vc=smp];;reproach_v;accuse_v
ወቕዐ;wq`:[as=smp,vc=smp];;hit_v;strike_v
ወተፈ;wt_f:[as=smp,vc=smp];;block_v
ወነነ;wn_n:[as=smp,vc=smp];;have_v;possess_v
ወከለ;wk_l:[as=smp,vc=smp];;represent_v
ወደቐ;wdq:[as=smp,vc=smp];;drop_v;fall_v
ወደአ;wd_':[as=smp,vc=smp];;finish_v;conclude_v
ወገዘ;wg_z:[as=smp,vc=smp];;sentence_v;condemn_v
ወገደ;wg_d:[as=smp,vc=smp];;ban_v;forbid_v;abolish_v;get_v rid of;avoid_v
ወግአ;wg':[as=smp,vc=smp];;sting_v;prick_v
ወጠጠ;wT_T:[as=smp,vc=smp];;draw_v;pull_v
ወጸ;wS':[as=smp,vc=smp];;come_v out;go_v out;leave_v
ወፈየ;wf_y:[as=smp,vc=smp];;offer_v;dedicate_v
ዓለመ;`l_m:[as=smp,vc=smp];;bring_v;put_v up
ዓለበ;`lb:[as=smp,vc=smp];;land_v;arrive_v
ዓለበ;`lb:[as=smp,vc=smp];;make_v a fabric;weave_v a fabric
ዓምበበ;`mbb:[as=smp,vc=smp];;open_v up;flower_v;bloom_v
ዓረፈ;`rf:[as=smp,vc=smp];;land_v
ዓቀበ;`q_b:[as=smp,vc=smp];;keep_v;maintain_v;uphold_v;save_v;protect_v;shelter_v
ዓቀበ;`q_b:[as=smp,vc=smp];;preserve_v;document_v
ዓቀነ;`q_n:[as=smp,vc=smp];;measure_v
ዓበየ;`by:[as=smp,vc=smp];;develop_v;grow_v
ዓብለለ;`bll:[as=smp,vc=smp];;dominate_v
ዓነወ;`nw:[as=smp,vc=smp];;collapse_v
ዓንቀጸ;`nqS:[as=smp,vc=smp];;be_v in the way
ዓንቀፈ;`nqf:[as=smp,vc=smp];;prevent_v
ዓንደረ;`ndr:[as=smp,vc=smp];;frolic_v
ዓደለ;`d_l:[as=smp,vc=smp];;distribute_v;deliver_v
ዓደመ;`d_m:[as=smp,vc=smp];;invite_v
ዓደገ;`d_g:[as=smp,vc=smp];;buy_v
ዓገተ;`gt:[as=smp,vc=smp];;restrict_v;prevent_v;warn_v
ዓጸወ;`Sw:[as=smp,vc=smp];;close_v;shut_v;lock_v up
ዓጸደ;`Sd:[as=smp,vc=smp];;mow_v down
ዓጸፈ;`Sf:[as=smp,vc=smp];;fold_v;bend_v
ዘለለ;zll:[as=smp,vc=smp];;jump_v
ዘሓለ;zHl:[as=smp,vc=smp];;get_v colder
ዘመረ;zm_r:[as=smp,vc=smp];;sing_v
ዘመተ;zmt:[as=smp,vc=smp];;steal_v;rob_v
ዘርአ;zr':[as=smp,vc=smp];;sow_v;spread_v
ዘርገሐ;zrgH:[as=smp,vc=smp];;unroll_v;unwind_v;exhibit_v
ዘበጠ;zbT:[as=smp,vc=smp];;beat_v;strike_v
ዘነበ;znb:[as=smp,vc=smp];;rain_v
ዘከረ;zk_r:[as=smp,vc=smp];;remember_v
ዞረ;zwr:[as=smp,vc=smp];;turn_v;stir_v;toss_v
ደለየ;dly:[as=smp,vc=smp];;need_v;want_v;desire_v
ደሓረ;dHr:[as=smp,vc=smp];;back_v away;fall_v back
ደሓነ;dHn:[as=smp,vc=smp];;survive_v
ደመረ;dm_r:[as=smp,vc=smp];;add_v
ደመየ;dmy:[as=smp,vc=smp];;bleed_v
ደምሰሰ;dmss:[as=smp,vc=smp];;undo_v;take_v down;devastate_v
ደምደመ;dmdm:[as=smp,vc=smp];;conclude_v
ደረቐ;drq:[as=smp,vc=smp];;dry_v
ደረበ;dr_b:[as=smp,vc=smp];;double_v
ደረኸ;dr_k:[as=smp,vc=smp];;force_v
ደረዘ;drz:[as=smp,vc=smp];;caress_v;cherish_v
ደረፈ;drf:[as=smp,vc=smp];;sing_v
ደቀሰ;dq_s:[as=smp,vc=smp];;sleep_v;fall_v asleep;go_v to bed
ደበሰ;db_s:[as=smp,vc=smp];;console_v;comfort_v
ደብደበ;dbdb:[as=smp,vc=smp];;bomb_v;bombard_v
ደነነ;dnn:[as=smp,vc=smp];;lean_v out;bend_v down
ደንገጸ;dngS:[as=smp,vc=smp];;be_v moved;move_v[ps];be_v touched;touch_v[ps];feel_v sorry
ደንጎየ;dngWy:[as=smp,vc=smp];;delay_v;hold_v up
ደወለ;dw_l:[as=smp,vc=smp];;ring_v;phone_v;telephone_v
ደየበ;dy_b:[as=smp,vc=smp];;climb_v
ደገመ;dgm:[as=smp,vc=smp];;repeat_v;say_v again
ደገፈ;dg_f:[as=smp,vc=smp];;support_v
ደጉሐ;dgWH:[as=smp,vc=smp];;dazzle_v
ደፈረ;dfr:[as=smp,vc=smp];;dare_v to do
ደፋፍአ;df':[as=it,vc=smp];;rush_v
ደፍአ;df':[as=smp,vc=smp];;push_v
ዳህሰሰ;dhss:[as=smp,vc=smp];;explore_v;reveal_v
ዳነየ;dany:[as=smp,vc=smp];;judge_v
ጀለበ;jl_b:[as=smp,vc=smp];;row_v
ጀመረ;jm_r:[as=smp,vc=smp];;begin_v;start_v
ጀርበበ;jrbb:[as=smp,vc=smp];;overflow_v
ገሃጸ;ghS:[as=smp,vc=smp];;gnaw_v;eat_v into
ገለለ;gl_l:[as=smp,vc=smp];;draw_v water
ገለጸ;glS:[as=smp,vc=smp];;describe_v;express_v;voice_v;explain_v
ገመተ;gm_t:[as=smp,vc=smp];;guess_v
ገሸ;gyx:[as=smp,vc=smp];;travel_v
ገበረ;gbr:[as=smp,vc=smp];;make_v;do_v;perform_v;act_v;behave_v
ገንጸለ;gnSl:[as=smp,vc=smp];;unroll_v;unfold_v
ገዝአ;gz':[as=smp,vc=smp];;rule_v;control_v;reign_v
ገዓረ;g`r:[as=smp,vc=smp];;howl_v;roar_v;bawl_v
ገዓዘ;g`z:[as=smp,vc=smp];;move_v everything out;remove_v
ገደፈ;gdf:[as=smp,vc=smp];;leave_v;abandon_v
ገፈፈ;gff:[as=smp,vc=smp];;fish_v for
ገመተ;gm_t:[as=smp,vc=smp];;estimate_v
ጎልበበ;gWlbb:[as=smp,vc=smp];;cover_v up;conceal_v
ጎበጠ;gWbT:[as=smp,vc=smp];;yield_v;be_v stooped;stoop_v[ps]
ጎበጠ;gWbT:[as=smp,vc=smp];;attack_v;assault_v
ጐነጸ;gWn_S:[as=smp,vc=smp];;knock_v
ጎዘየ;gWz_y:[as=smp,vc=smp];;carve_v;cut_v up
ጎየየ;gWyy:[as=smp,vc=smp];;run_v;race_v;flow_v
ጎደለ;gWdl:[as=smp,vc=smp];;be_v absent
ጎድአ;gWd':[as=smp,vc=smp];;injure_v;wound_v;hurt_v;offend_v;grind_v
ጎጀለ;gWj_l:[as=smp,vc=smp];;group_v;gather_v;cluster_v
ጠለበ;Tlb:[as=smp,vc=smp];;request_v;require_v
ጠለፈ;Tlf:[as=smp,vc=smp];;embroider_v
ጠሓለ;THl:[as=smp,vc=smp];;sink_v;drown_v
ጠሓነ;THn:[as=smp,vc=smp];;grind_v
ጠመረ;Tmr:[as=smp,vc=smp];;tie_v;bind_v
ጠመተ;Tm_t:[as=smp,vc=smp];;see_v;observe_v;look_v at;watch_v
ጠረሸ;Trx:[as=smp,vc=smp];;terminate_v;end_v;finish_v;complete_v
ጠርዐ;Tr`:[as=smp,vc=smp];;complain_v
ጠርነፈ;Trnf:[as=smp,vc=smp];;gather_v;pick_v up
ጠርጠረ;TrTr:[as=smp,vc=smp];;suspect_v
ጠቐመ;Tqm:[as=smp,vc=smp];;profit_v
